episode,decision_steps,physics_steps,score,ep_return,epsilon,mean_loss,mean_q
290,279,1116,18,1.7799999999999847,0.5476095999999999,0.09404170869674999,1.3700766172260046
291,248,989,16,1.4699999999999913,0.5476095999999999,0.09404170869674999,1.3700766172260046
292,30,120,2,-0.71,0.5463424,0.09404170869674999,1.3700766172260046
293,234,936,15,1.3299999999999943,0.5450752,0.09404170869674999,1.3700766172260046
294,64,254,4,-0.36999999999999966,0.5412736,0.09404170869674999,1.3700766172260046
295,62,246,4,-0.3899999999999997,0.5412736,0.09404170869674999,1.3700766172260046
296,221,883,14,1.199999999999997,0.537472,0.09404170869674999,1.3700766172260046
297,57,227,3,-0.4399999999999997,0.5362047999999999,0.09404170869674999,1.3700766172260046
298,193,771,12,0.9200000000000015,0.5349376,0.09404170869674999,1.3700766172260046
299,301,1202,20,1.99999999999998,0.5336704,0.09404170869674999,1.3700766172260046
300,190,757,12,0.8900000000000015,0.531136,0.09404170869674999,1.3700766172260046
301,125,500,8,0.24000000000000088,0.5273344,0.09404170869674999,1.3700766172260046
302,157,626,10,0.5600000000000012,0.5260672,0.09404170869674999,1.3700766172260046
303,82,328,5,-0.1899999999999995,0.5260672,0.09404170869674999,1.3700766172260046
304,26,102,1,-0.75,0.5260672,0.09404170869674999,1.3700766172260046
305,71,282,4,-0.2999999999999996,0.5235328,0.09404170869674999,1.3700766172260046
306,245,980,16,1.439999999999992,0.5222656,0.09404170869674999,1.3700766172260046
307,216,862,14,1.1499999999999981,0.5222656,0.09404170869674999,1.3700766172260046
308,201,803,13,1.0000000000000013,0.5222656,0.09404170869674999,1.3700766172260046
309,380,1519,25,2.789999999999963,0.518464,0.09404170869674999,1.3700766172260046
310,119,476,7,0.18000000000000083,0.518464,0.09404170869674999,1.3700766172260046
311,58,232,3,-0.4299999999999997,0.5171968,0.09404170869674999,1.3700766172260046
312,60,240,4,-0.4099999999999997,0.5159296,0.09404170869674999,1.3700766172260046
313,101,402,6,6.661338147750939e-16,0.5159296,0.09404170869674999,1.3700766172260046
314,85,339,5,-0.15999999999999948,0.5146624,0.09404170869674999,1.3700766172260046
315,106,421,7,0.05000000000000071,0.5133951999999999,0.09404170869674999,1.3700766172260046
316,358,1430,23,2.569999999999968,0.5133951999999999,0.09404170869674999,1.3700766172260046
317,55,217,3,-0.45999999999999974,0.5121279999999999,0.0738779527891893,1.3907447755336761
318,153,612,10,0.5200000000000011,0.5095936,0.0738779527891893,1.3907447755336761
319,98,389,6,-0.02999999999999936,0.5070592,0.0738779527891893,1.3907447755336761
320,56,222,3,-0.44999999999999973,0.5070592,0.0738779527891893,1.3907447755336761
321,31,124,2,-0.7,0.5070592,0.0738779527891893,1.3907447755336761
322,193,771,12,0.9200000000000015,0.5019904,0.0738779527891893,1.3907447755336761
323,166,662,11,0.6500000000000012,0.5007231999999999,0.0738779527891893,1.3907447755336761
324,179,714,11,0.7800000000000014,0.5007231999999999,0.0738779527891893,1.3907447755336761
325,236,943,15,1.3499999999999939,0.5007231999999999,0.0738779527891893,1.3907447755336761
326,115,458,7,0.1400000000000008,0.49692159999999996,0.0738779527891893,1.3907447755336761
327,18,70,1,-0.83,0.49565440000000005,0.0738779527891893,1.3907447755336761
328,273,1091,18,1.719999999999986,0.4943872,0.0738779527891893,1.3907447755336761
329,159,635,10,0.5800000000000012,0.4943872,0.0738779527891893,1.3907447755336761
330,273,1091,18,1.719999999999986,0.49312,0.0738779527891893,1.3907447755336761
331,162,645,10,0.6100000000000012,0.49312,0.0738779527891893,1.3907447755336761
332,45,178,2,-0.5599999999999998,0.4880512,0.0738779527891893,1.3907447755336761
333,70,278,4,-0.3099999999999996,0.48424959999999995,0.0738779527891893,1.3907447755336761
334,291,1161,19,1.8999999999999821,0.48424959999999995,0.0738779527891893,1.3907447755336761
335,197,786,13,0.9600000000000015,0.48424959999999995,0.0738779527891893,1.3907447755336761
336,176,704,11,0.7500000000000013,0.4817152,0.0738779527891893,1.3907447755336761
337,154,613,10,0.5300000000000011,0.480448,0.0738779527891893,1.3907447755336761
338,144,573,9,0.43000000000000105,0.47791360000000005,0.0738779527891893,1.3907447755336761
339,106,422,7,0.05000000000000071,0.4753792,0.0738779527891893,1.3907447755336761
